annotator_id,prolific_user,movie,image,movie_type,annot_group,annotator_gender,annotator_origin,movies_recognition,actors_recognition,intensity,sum,exp_sum,quartile
R_8fjTyLqaXUVSQaG,0,CleanAM,clean_3_62537_30_SUB.jpg,A,10,Male,Western (European),Several,Many,2,2.18,0.0109878679125991,q1
R_847M6jTgInMaWKp,1,CleanAM,clean_3_62537_30_SUB.jpg,A,10,Male,Western (European),A few,A few,2,2.18,0.0109878679125991,q1
R_50MtM2ZOajIuXVG,1,CleanAM,clean_3_62537_30_SUB.jpg,A,10,Female,Western (European),Many,Many,1,2.18,0.0109878679125991,q1
R_7PRVwuGlLxd6zWF,1,CleanAM,clean_3_62537_30_SUB.jpg,A,10,Male,Latin American,Many,Many,1,2.18,0.0109878679125991,q1
R_5d644Ymk8CfwqOw,1,CleanAM,clean_3_62537_30_SUB.jpg,A,10,Male,Western (European),A few,A few,2,2.18,0.0109878679125991,q1
R_1tJY4QClp1PbZqs,1,CleanAM,clean_3_62537_30_SUB.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,2.18,0.0109878679125991,q1
R_3gRujEAObdhej8H,1,CleanAM,clean_3_62537_30_SUB.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,2,2.18,0.0109878679125991,q1
R_8fjTyLqaXUVSQaG,0,CleanAM,clean_10_16298_2.jpg,A,10,Male,Western (European),Several,Many,3,4.53,0.0167066851405916,q1
R_847M6jTgInMaWKp,1,CleanAM,clean_10_16298_2.jpg,A,10,Male,Western (European),A few,A few,4,4.53,0.0167066851405916,q1
R_50MtM2ZOajIuXVG,1,CleanAM,clean_10_16298_2.jpg,A,10,Female,Western (European),Many,Many,4,4.53,0.0167066851405916,q1
R_7PRVwuGlLxd6zWF,1,CleanAM,clean_10_16298_2.jpg,A,10,Male,Latin American,Many,Many,6,4.53,0.0167066851405916,q1
R_5d644Ymk8CfwqOw,1,CleanAM,clean_10_16298_2.jpg,A,10,Male,Western (European),A few,A few,2,4.53,0.0167066851405916,q1
R_1tJY4QClp1PbZqs,1,CleanAM,clean_10_16298_2.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,4.53,0.0167066851405916,q1
R_3gRujEAObdhej8H,1,CleanAM,clean_10_16298_2.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,6,4.53,0.0167066851405916,q1
R_8fjTyLqaXUVSQaG,0,ClickHM,click_83_49429_19.jpg,H,10,Male,Western (European),Several,Many,4,12.69,0.0685038488909803,q4
R_847M6jTgInMaWKp,1,ClickHM,click_83_49429_19.jpg,H,10,Male,Western (European),A few,A few,4,12.69,0.0685038488909803,q4
R_50MtM2ZOajIuXVG,1,ClickHM,click_83_49429_19.jpg,H,10,Female,Western (European),Many,Many,4,12.69,0.0685038488909803,q4
R_7PRVwuGlLxd6zWF,1,ClickHM,click_83_49429_19.jpg,H,10,Male,Latin American,Many,Many,4,12.69,0.0685038488909803,q4
R_5d644Ymk8CfwqOw,1,ClickHM,click_83_49429_19.jpg,H,10,Male,Western (European),A few,A few,4,12.69,0.0685038488909803,q4
R_1tJY4QClp1PbZqs,1,ClickHM,click_83_49429_19.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,1,12.69,0.0685038488909803,q4
R_3gRujEAObdhej8H,1,ClickHM,click_83_49429_19.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,4,12.69,0.0685038488909803,q4
R_8fjTyLqaXUVSQaG,0,PiratesOfCaribbeanHM,pirates_33_191113_84.jpg,H,10,Male,Western (European),Several,Many,3,7.35,0.0413302074456305,q2
R_847M6jTgInMaWKp,1,PiratesOfCaribbeanHM,pirates_33_191113_84.jpg,H,10,Male,Western (European),A few,A few,4,7.35,0.0413302074456305,q2
R_50MtM2ZOajIuXVG,1,PiratesOfCaribbeanHM,pirates_33_191113_84.jpg,H,10,Female,Western (European),Many,Many,2,7.35,0.0413302074456305,q2
R_7PRVwuGlLxd6zWF,1,PiratesOfCaribbeanHM,pirates_33_191113_84.jpg,H,10,Male,Latin American,Many,Many,4,7.35,0.0413302074456305,q2
R_5d644Ymk8CfwqOw,1,PiratesOfCaribbeanHM,pirates_33_191113_84.jpg,H,10,Male,Western (European),A few,A few,1,7.35,0.0413302074456305,q2
R_1tJY4QClp1PbZqs,1,PiratesOfCaribbeanHM,pirates_33_191113_84.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,7.35,0.0413302074456305,q2
R_3gRujEAObdhej8H,1,PiratesOfCaribbeanHM,pirates_33_191113_84.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,3,7.35,0.0413302074456305,q2
R_8fjTyLqaXUVSQaG,0,QuantumOfSolaceHM,quantum_45_91001_59.jpg,H,10,Male,Western (European),Several,Many,2,14.080000000000002,0.0715286351409758,q4
R_847M6jTgInMaWKp,1,QuantumOfSolaceHM,quantum_45_91001_59.jpg,H,10,Male,Western (European),A few,A few,3,14.080000000000002,0.0715286351409758,q4
R_50MtM2ZOajIuXVG,1,QuantumOfSolaceHM,quantum_45_91001_59.jpg,H,10,Female,Western (European),Many,Many,2,14.080000000000002,0.0715286351409758,q4
R_7PRVwuGlLxd6zWF,1,QuantumOfSolaceHM,quantum_45_91001_59.jpg,H,10,Male,Latin American,Many,Many,2,14.080000000000002,0.0715286351409758,q4
R_5d644Ymk8CfwqOw,1,QuantumOfSolaceHM,quantum_45_91001_59.jpg,H,10,Male,Western (European),A few,A few,3,14.080000000000002,0.0715286351409758,q4
R_1tJY4QClp1PbZqs,1,QuantumOfSolaceHM,quantum_45_91001_59.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,14.080000000000002,0.0715286351409758,q4
R_3gRujEAObdhej8H,1,QuantumOfSolaceHM,quantum_45_91001_59.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,6,14.080000000000002,0.0715286351409758,q4
R_8fjTyLqaXUVSQaG,0,SpiderAM,spider_44_11059_91.jpg,A,10,Male,Western (European),Several,Many,5,12.14,0.0598951444863356,q4
R_847M6jTgInMaWKp,1,SpiderAM,spider_44_11059_91.jpg,A,10,Male,Western (European),A few,A few,5,12.14,0.0598951444863356,q4
R_50MtM2ZOajIuXVG,1,SpiderAM,spider_44_11059_91.jpg,A,10,Female,Western (European),Many,Many,2,12.14,0.0598951444863356,q4
R_7PRVwuGlLxd6zWF,1,SpiderAM,spider_44_11059_91.jpg,A,10,Male,Latin American,Many,Many,4,12.14,0.0598951444863356,q4
R_5d644Ymk8CfwqOw,1,SpiderAM,spider_44_11059_91.jpg,A,10,Male,Western (European),A few,A few,4,12.14,0.0598951444863356,q4
R_1tJY4QClp1PbZqs,1,SpiderAM,spider_44_11059_91.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,12.14,0.0598951444863356,q4
R_3gRujEAObdhej8H,1,SpiderAM,spider_44_11059_91.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,4,12.14,0.0598951444863356,q4
R_8fjTyLqaXUVSQaG,0,ClickHM,click_16_86401_66.jpg,H,10,Male,Western (European),Several,Many,4,2.69,0.0134737481570593,q1
R_847M6jTgInMaWKp,1,ClickHM,click_16_86401_66.jpg,H,10,Male,Western (European),A few,A few,4,2.69,0.0134737481570593,q1
R_50MtM2ZOajIuXVG,1,ClickHM,click_16_86401_66.jpg,H,10,Female,Western (European),Many,Many,4,2.69,0.0134737481570593,q1
R_7PRVwuGlLxd6zWF,1,ClickHM,click_16_86401_66.jpg,H,10,Male,Latin American,Many,Many,4,2.69,0.0134737481570593,q1
R_5d644Ymk8CfwqOw,1,ClickHM,click_16_86401_66.jpg,H,10,Male,Western (European),A few,A few,1,2.69,0.0134737481570593,q1
R_1tJY4QClp1PbZqs,1,ClickHM,click_16_86401_66.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,2.69,0.0134737481570593,q1
R_3gRujEAObdhej8H,1,ClickHM,click_16_86401_66.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,3,2.69,0.0134737481570593,q1
R_8fjTyLqaXUVSQaG,0,QuantumOfSolaceHM,quantum_74_143500_85.jpg,H,10,Male,Western (European),Several,Many,2,7.08,0.0432655476375182,q2
R_847M6jTgInMaWKp,1,QuantumOfSolaceHM,quantum_74_143500_85.jpg,H,10,Male,Western (European),A few,A few,4,7.08,0.0432655476375182,q2
R_50MtM2ZOajIuXVG,1,QuantumOfSolaceHM,quantum_74_143500_85.jpg,H,10,Female,Western (European),Many,Many,2,7.08,0.0432655476375182,q2
R_7PRVwuGlLxd6zWF,1,QuantumOfSolaceHM,quantum_74_143500_85.jpg,H,10,Male,Latin American,Many,Many,1,7.08,0.0432655476375182,q2
R_5d644Ymk8CfwqOw,1,QuantumOfSolaceHM,quantum_74_143500_85.jpg,H,10,Male,Western (European),A few,A few,1,7.08,0.0432655476375182,q2
R_1tJY4QClp1PbZqs,1,QuantumOfSolaceHM,quantum_74_143500_85.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,1,7.08,0.0432655476375182,q2
R_3gRujEAObdhej8H,1,QuantumOfSolaceHM,quantum_74_143500_85.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,3,7.08,0.0432655476375182,q2
R_8fjTyLqaXUVSQaG,0,PiratesOfCaribbeanHM,pirates_60_70719_123.jpg,H,10,Male,Western (European),Several,Many,2,12.339999999999998,0.0583128880445023,q4
R_847M6jTgInMaWKp,1,PiratesOfCaribbeanHM,pirates_60_70719_123.jpg,H,10,Male,Western (European),A few,A few,4,12.339999999999998,0.0583128880445023,q4
R_50MtM2ZOajIuXVG,1,PiratesOfCaribbeanHM,pirates_60_70719_123.jpg,H,10,Female,Western (European),Many,Many,3,12.339999999999998,0.0583128880445023,q4
R_7PRVwuGlLxd6zWF,1,PiratesOfCaribbeanHM,pirates_60_70719_123.jpg,H,10,Male,Latin American,Many,Many,5,12.339999999999998,0.0583128880445023,q4
R_5d644Ymk8CfwqOw,1,PiratesOfCaribbeanHM,pirates_60_70719_123.jpg,H,10,Male,Western (European),A few,A few,4,12.339999999999998,0.0583128880445023,q4
R_1tJY4QClp1PbZqs,1,PiratesOfCaribbeanHM,pirates_60_70719_123.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,12.339999999999998,0.0583128880445023,q4
R_3gRujEAObdhej8H,1,PiratesOfCaribbeanHM,pirates_60_70719_123.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,4,12.339999999999998,0.0583128880445023,q4
R_8fjTyLqaXUVSQaG,0,CleanAM,clean_7_114713_130.jpg,A,10,Male,Western (European),Several,Many,1,7.590000000000002,0.0292490691242582,q2
R_847M6jTgInMaWKp,1,CleanAM,clean_7_114713_130.jpg,A,10,Male,Western (European),A few,A few,2,7.590000000000002,0.0292490691242582,q2
R_50MtM2ZOajIuXVG,1,CleanAM,clean_7_114713_130.jpg,A,10,Female,Western (European),Many,Many,1,7.590000000000002,0.0292490691242582,q2
R_7PRVwuGlLxd6zWF,1,CleanAM,clean_7_114713_130.jpg,A,10,Male,Latin American,Many,Many,1,7.590000000000002,0.0292490691242582,q2
R_5d644Ymk8CfwqOw,1,CleanAM,clean_7_114713_130.jpg,A,10,Male,Western (European),A few,A few,1,7.590000000000002,0.0292490691242582,q2
R_1tJY4QClp1PbZqs,1,CleanAM,clean_7_114713_130.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,7.590000000000002,0.0292490691242582,q2
R_3gRujEAObdhej8H,1,CleanAM,clean_7_114713_130.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,2,7.590000000000002,0.0292490691242582,q2
R_8fjTyLqaXUVSQaG,0,CertifiedCopyAM,copie_75_17817_25.jpg,A,10,Male,Western (European),Several,Many,1,13.720000000000002,0.0812300469561527,q4
R_847M6jTgInMaWKp,1,CertifiedCopyAM,copie_75_17817_25.jpg,A,10,Male,Western (European),A few,A few,1,13.720000000000002,0.0812300469561527,q4
R_50MtM2ZOajIuXVG,1,CertifiedCopyAM,copie_75_17817_25.jpg,A,10,Female,Western (European),Many,Many,2,13.720000000000002,0.0812300469561527,q4
R_7PRVwuGlLxd6zWF,1,CertifiedCopyAM,copie_75_17817_25.jpg,A,10,Male,Latin American,Many,Many,2,13.720000000000002,0.0812300469561527,q4
R_5d644Ymk8CfwqOw,1,CertifiedCopyAM,copie_75_17817_25.jpg,A,10,Male,Western (European),A few,A few,2,13.720000000000002,0.0812300469561527,q4
R_1tJY4QClp1PbZqs,1,CertifiedCopyAM,copie_75_17817_25.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,1,13.720000000000002,0.0812300469561527,q4
R_3gRujEAObdhej8H,1,CertifiedCopyAM,copie_75_17817_25.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,2,13.720000000000002,0.0812300469561527,q4
R_8fjTyLqaXUVSQaG,0,QuantumOfSolaceHM,quantum_19_115971_109.jpg,H,10,Male,Western (European),Several,Many,4,6.109999999999999,0.0282512164670202,q2
R_847M6jTgInMaWKp,1,QuantumOfSolaceHM,quantum_19_115971_109.jpg,H,10,Male,Western (European),A few,A few,4,6.109999999999999,0.0282512164670202,q2
R_50MtM2ZOajIuXVG,1,QuantumOfSolaceHM,quantum_19_115971_109.jpg,H,10,Female,Western (European),Many,Many,2,6.109999999999999,0.0282512164670202,q2
R_7PRVwuGlLxd6zWF,1,QuantumOfSolaceHM,quantum_19_115971_109.jpg,H,10,Male,Latin American,Many,Many,2,6.109999999999999,0.0282512164670202,q2
R_5d644Ymk8CfwqOw,1,QuantumOfSolaceHM,quantum_19_115971_109.jpg,H,10,Male,Western (European),A few,A few,2,6.109999999999999,0.0282512164670202,q2
R_1tJY4QClp1PbZqs,1,QuantumOfSolaceHM,quantum_19_115971_109.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,3,6.109999999999999,0.0282512164670202,q2
R_3gRujEAObdhej8H,1,QuantumOfSolaceHM,quantum_19_115971_109.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,5,6.109999999999999,0.0282512164670202,q2
R_8fjTyLqaXUVSQaG,0,SpiderAM,spider_68_53625_20.jpg,A,10,Male,Western (European),Several,Many,7,15.22,0.0858047204681368,q4
R_847M6jTgInMaWKp,1,SpiderAM,spider_68_53625_20.jpg,A,10,Male,Western (European),A few,A few,6,15.22,0.0858047204681368,q4
R_50MtM2ZOajIuXVG,1,SpiderAM,spider_68_53625_20.jpg,A,10,Female,Western (European),Many,Many,5,15.22,0.0858047204681368,q4
R_7PRVwuGlLxd6zWF,1,SpiderAM,spider_68_53625_20.jpg,A,10,Male,Latin American,Many,Many,5,15.22,0.0858047204681368,q4
R_5d644Ymk8CfwqOw,1,SpiderAM,spider_68_53625_20.jpg,A,10,Male,Western (European),A few,A few,6,15.22,0.0858047204681368,q4
R_1tJY4QClp1PbZqs,1,SpiderAM,spider_68_53625_20.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,3,15.22,0.0858047204681368,q4
R_3gRujEAObdhej8H,1,SpiderAM,spider_68_53625_20.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,7,15.22,0.0858047204681368,q4
R_8fjTyLqaXUVSQaG,0,PiratesOfCaribbeanHM,pirates_13_80697_15.jpg,H,10,Male,Western (European),Several,Many,3,5.45,0.0273353563072389,q1
R_847M6jTgInMaWKp,1,PiratesOfCaribbeanHM,pirates_13_80697_15.jpg,H,10,Male,Western (European),A few,A few,3,5.45,0.0273353563072389,q1
R_50MtM2ZOajIuXVG,1,PiratesOfCaribbeanHM,pirates_13_80697_15.jpg,H,10,Female,Western (European),Many,Many,4,5.45,0.0273353563072389,q1
R_7PRVwuGlLxd6zWF,1,PiratesOfCaribbeanHM,pirates_13_80697_15.jpg,H,10,Male,Latin American,Many,Many,2,5.45,0.0273353563072389,q1
R_5d644Ymk8CfwqOw,1,PiratesOfCaribbeanHM,pirates_13_80697_15.jpg,H,10,Male,Western (European),A few,A few,1,5.45,0.0273353563072389,q1
R_1tJY4QClp1PbZqs,1,PiratesOfCaribbeanHM,pirates_13_80697_15.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,1,5.45,0.0273353563072389,q1
R_3gRujEAObdhej8H,1,PiratesOfCaribbeanHM,pirates_13_80697_15.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,2,5.45,0.0273353563072389,q1
R_8fjTyLqaXUVSQaG,0,CleanAM,clean_39_80419_36.jpg,A,10,Male,Western (European),Several,Many,2,10.27,0.062068756657611,q3
R_847M6jTgInMaWKp,1,CleanAM,clean_39_80419_36.jpg,A,10,Male,Western (European),A few,A few,3,10.27,0.062068756657611,q3
R_50MtM2ZOajIuXVG,1,CleanAM,clean_39_80419_36.jpg,A,10,Female,Western (European),Many,Many,2,10.27,0.062068756657611,q3
R_7PRVwuGlLxd6zWF,1,CleanAM,clean_39_80419_36.jpg,A,10,Male,Latin American,Many,Many,2,10.27,0.062068756657611,q3
R_5d644Ymk8CfwqOw,1,CleanAM,clean_39_80419_36.jpg,A,10,Male,Western (European),A few,A few,2,10.27,0.062068756657611,q3
R_1tJY4QClp1PbZqs,1,CleanAM,clean_39_80419_36.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,1,10.27,0.062068756657611,q3
R_3gRujEAObdhej8H,1,CleanAM,clean_39_80419_36.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,2,10.27,0.062068756657611,q3
R_8fjTyLqaXUVSQaG,0,QuantumOfSolaceHM,quantum_49_103209_78.jpg,H,10,Male,Western (European),Several,Many,6,10.269999999999998,0.0541380668000961,q4
R_847M6jTgInMaWKp,1,QuantumOfSolaceHM,quantum_49_103209_78.jpg,H,10,Male,Western (European),A few,A few,6,10.269999999999998,0.0541380668000961,q4
R_50MtM2ZOajIuXVG,1,QuantumOfSolaceHM,quantum_49_103209_78.jpg,H,10,Female,Western (European),Many,Many,6,10.269999999999998,0.0541380668000961,q4
R_7PRVwuGlLxd6zWF,1,QuantumOfSolaceHM,quantum_49_103209_78.jpg,H,10,Male,Latin American,Many,Many,6,10.269999999999998,0.0541380668000961,q4
R_5d644Ymk8CfwqOw,1,QuantumOfSolaceHM,quantum_49_103209_78.jpg,H,10,Male,Western (European),A few,A few,5,10.269999999999998,0.0541380668000961,q4
R_1tJY4QClp1PbZqs,1,QuantumOfSolaceHM,quantum_49_103209_78.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,5,10.269999999999998,0.0541380668000961,q4
R_3gRujEAObdhej8H,1,QuantumOfSolaceHM,quantum_49_103209_78.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,6,10.269999999999998,0.0541380668000961,q4
R_8fjTyLqaXUVSQaG,0,PiratesOfCaribbeanHM,pirates_54_183633_82.jpg,H,10,Male,Western (European),Several,Many,3,12.39,0.0624462353928346,q4
R_847M6jTgInMaWKp,1,PiratesOfCaribbeanHM,pirates_54_183633_82.jpg,H,10,Male,Western (European),A few,A few,3,12.39,0.0624462353928346,q4
R_50MtM2ZOajIuXVG,1,PiratesOfCaribbeanHM,pirates_54_183633_82.jpg,H,10,Female,Western (European),Many,Many,3,12.39,0.0624462353928346,q4
R_7PRVwuGlLxd6zWF,1,PiratesOfCaribbeanHM,pirates_54_183633_82.jpg,H,10,Male,Latin American,Many,Many,5,12.39,0.0624462353928346,q4
R_5d644Ymk8CfwqOw,1,PiratesOfCaribbeanHM,pirates_54_183633_82.jpg,H,10,Male,Western (European),A few,A few,3,12.39,0.0624462353928346,q4
R_1tJY4QClp1PbZqs,1,PiratesOfCaribbeanHM,pirates_54_183633_82.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,1,12.39,0.0624462353928346,q4
R_3gRujEAObdhej8H,1,PiratesOfCaribbeanHM,pirates_54_183633_82.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,3,12.39,0.0624462353928346,q4
R_8fjTyLqaXUVSQaG,0,TheDarkKnightHM,darkknightbatman_72_19465_40.jpg,H,10,Male,Western (European),Several,Many,3,14.54,0.0717686024422389,q4
R_847M6jTgInMaWKp,1,TheDarkKnightHM,darkknightbatman_72_19465_40.jpg,H,10,Male,Western (European),A few,A few,3,14.54,0.0717686024422389,q4
R_50MtM2ZOajIuXVG,1,TheDarkKnightHM,darkknightbatman_72_19465_40.jpg,H,10,Female,Western (European),Many,Many,2,14.54,0.0717686024422389,q4
R_7PRVwuGlLxd6zWF,1,TheDarkKnightHM,darkknightbatman_72_19465_40.jpg,H,10,Male,Latin American,Many,Many,3,14.54,0.0717686024422389,q4
R_5d644Ymk8CfwqOw,1,TheDarkKnightHM,darkknightbatman_72_19465_40.jpg,H,10,Male,Western (European),A few,A few,1,14.54,0.0717686024422389,q4
R_1tJY4QClp1PbZqs,1,TheDarkKnightHM,darkknightbatman_72_19465_40.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,1,14.54,0.0717686024422389,q4
R_3gRujEAObdhej8H,1,TheDarkKnightHM,darkknightbatman_72_19465_40.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,3,14.54,0.0717686024422389,q4
R_8fjTyLqaXUVSQaG,0,SynecdocheAM,newyork_46_26804_185.jpg,A,10,Male,Western (European),Several,Many,2,11.87,0.0574950651439204,q3
R_847M6jTgInMaWKp,1,SynecdocheAM,newyork_46_26804_185.jpg,A,10,Male,Western (European),A few,A few,3,11.87,0.0574950651439204,q3
R_50MtM2ZOajIuXVG,1,SynecdocheAM,newyork_46_26804_185.jpg,A,10,Female,Western (European),Many,Many,3,11.87,0.0574950651439204,q3
R_7PRVwuGlLxd6zWF,1,SynecdocheAM,newyork_46_26804_185.jpg,A,10,Male,Latin American,Many,Many,3,11.87,0.0574950651439204,q3
R_5d644Ymk8CfwqOw,1,SynecdocheAM,newyork_46_26804_185.jpg,A,10,Male,Western (European),A few,A few,1,11.87,0.0574950651439204,q3
R_1tJY4QClp1PbZqs,1,SynecdocheAM,newyork_46_26804_185.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,11.87,0.0574950651439204,q3
R_3gRujEAObdhej8H,1,SynecdocheAM,newyork_46_26804_185.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,3,11.87,0.0574950651439204,q3
R_8fjTyLqaXUVSQaG,0,MonsterInLawHM,monster_14_12537_13.jpg,H,10,Male,Western (European),Several,Many,3,3.79,0.0197504147612373,q1
R_847M6jTgInMaWKp,1,MonsterInLawHM,monster_14_12537_13.jpg,H,10,Male,Western (European),A few,A few,4,3.79,0.0197504147612373,q1
R_50MtM2ZOajIuXVG,1,MonsterInLawHM,monster_14_12537_13.jpg,H,10,Female,Western (European),Many,Many,4,3.79,0.0197504147612373,q1
R_7PRVwuGlLxd6zWF,1,MonsterInLawHM,monster_14_12537_13.jpg,H,10,Male,Latin American,Many,Many,2,3.79,0.0197504147612373,q1
R_5d644Ymk8CfwqOw,1,MonsterInLawHM,monster_14_12537_13.jpg,H,10,Male,Western (European),A few,A few,4,3.79,0.0197504147612373,q1
R_1tJY4QClp1PbZqs,1,MonsterInLawHM,monster_14_12537_13.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,1,3.79,0.0197504147612373,q1
R_3gRujEAObdhej8H,1,MonsterInLawHM,monster_14_12537_13.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,3,3.79,0.0197504147612373,q1
R_8fjTyLqaXUVSQaG,0,FastAndFuriousHM,fandf_51_38713_46.jpg,H,10,Male,Western (European),Several,Many,3,9.92,0.0547418699135679,q3
R_847M6jTgInMaWKp,1,FastAndFuriousHM,fandf_51_38713_46.jpg,H,10,Male,Western (European),A few,A few,3,9.92,0.0547418699135679,q3
R_50MtM2ZOajIuXVG,1,FastAndFuriousHM,fandf_51_38713_46.jpg,H,10,Female,Western (European),Many,Many,2,9.92,0.0547418699135679,q3
R_7PRVwuGlLxd6zWF,1,FastAndFuriousHM,fandf_51_38713_46.jpg,H,10,Male,Latin American,Many,Many,1,9.92,0.0547418699135679,q3
R_5d644Ymk8CfwqOw,1,FastAndFuriousHM,fandf_51_38713_46.jpg,H,10,Male,Western (European),A few,A few,3,9.92,0.0547418699135679,q3
R_1tJY4QClp1PbZqs,1,FastAndFuriousHM,fandf_51_38713_46.jpg,H,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,9.92,0.0547418699135679,q3
R_3gRujEAObdhej8H,1,FastAndFuriousHM,fandf_51_38713_46.jpg,H,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,4,9.92,0.0547418699135679,q3
R_8fjTyLqaXUVSQaG,0,SynecdocheAM,newyork_37_59257_102.jpg,A,10,Male,Western (European),Several,Many,2,6.93,0.0333700268519703,q2
R_847M6jTgInMaWKp,1,SynecdocheAM,newyork_37_59257_102.jpg,A,10,Male,Western (European),A few,A few,3,6.93,0.0333700268519703,q2
R_50MtM2ZOajIuXVG,1,SynecdocheAM,newyork_37_59257_102.jpg,A,10,Female,Western (European),Many,Many,1,6.93,0.0333700268519703,q2
R_7PRVwuGlLxd6zWF,1,SynecdocheAM,newyork_37_59257_102.jpg,A,10,Male,Latin American,Many,Many,2,6.93,0.0333700268519703,q2
R_5d644Ymk8CfwqOw,1,SynecdocheAM,newyork_37_59257_102.jpg,A,10,Male,Western (European),A few,A few,2,6.93,0.0333700268519703,q2
R_1tJY4QClp1PbZqs,1,SynecdocheAM,newyork_37_59257_102.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,6.93,0.0333700268519703,q2
R_3gRujEAObdhej8H,1,SynecdocheAM,newyork_37_59257_102.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,4,6.93,0.0333700268519703,q2
R_8fjTyLqaXUVSQaG,0,SpiderAM,spider_11_130089_36.jpg,A,10,Male,Western (European),Several,Many,2,3.75,0.0143861424555925,q1
R_847M6jTgInMaWKp,1,SpiderAM,spider_11_130089_36.jpg,A,10,Male,Western (European),A few,A few,2,3.75,0.0143861424555925,q1
R_50MtM2ZOajIuXVG,1,SpiderAM,spider_11_130089_36.jpg,A,10,Female,Western (European),Many,Many,1,3.75,0.0143861424555925,q1
R_7PRVwuGlLxd6zWF,1,SpiderAM,spider_11_130089_36.jpg,A,10,Male,Latin American,Many,Many,2,3.75,0.0143861424555925,q1
R_5d644Ymk8CfwqOw,1,SpiderAM,spider_11_130089_36.jpg,A,10,Male,Western (European),A few,A few,1,3.75,0.0143861424555925,q1
R_1tJY4QClp1PbZqs,1,SpiderAM,spider_11_130089_36.jpg,A,10,Male,"African (Central, Southern, Eastern)",Several,Several,2,3.75,0.0143861424555925,q1
R_3gRujEAObdhej8H,1,SpiderAM,spider_11_130089_36.jpg,A,10,Female,Middle-eastern,I did not recognise any,I did not recognise any,3,3.75,0.0143861424555925,q1
R_8fjTyLqaXUVSQaG,0,BrightStarAM,brightstar_1_16801_43.jpg,A,10,Male,Western (European),Several,Many,3,4.61,0.0164206733326684,q2
R_847M6jTgInMaWKp,1,BrightStarAM,brightstar_1_16801_43.jpg,A,10,Male,Western (European),A few,A few,4,4.61,0.0164206733326684,q2
R_50MtM2ZOajIuXVG,1,BrightStarAM,brightstar_1_16801_43.jpg,A,10,Female,Western (European),Many,Many,4,4.61,0.0164206733326684,q2
R_7PRVwuGlLxd6zWF,1,BrightStarAM,brightstar_1_16801_43.jpg,A,10,Male,Latin American,Many,Many,1,4.61,0.0164206733326684,q2
R_5d644Ymk8CfwqOw,1,BrightStarAM,brightstar_1_16801_43.jpg,A,10,Male,Western (European),A few,A few,1,4.61,0.0164206733326684,q2
